Date,Open,High,Low,Close,Adj Close,Volume
2021-11-16,16.969999313354492,16.969999313354492,15.0,15.25,15.25,1649
2021-11-17,16.0,16.0,16.0,16.0,16.0,650
2021-11-18,16.0,16.0,16.0,16.0,16.0,1570
2021-11-19,15.5,15.5,11.109999656677246,11.109999656677246,11.109999656677246,1895
2021-11-22,11.25,11.25,11.109999656677246,11.180000305175781,11.180000305175781,4249
2021-11-23,11.1899995803833,11.300000190734863,11.1899995803833,11.300000190734863,11.300000190734863,689
2021-11-24,13.199999809265137,13.199999809265137,11.899999618530273,11.899999618530273,11.899999618530273,950
2021-11-26,11.050000190734863,11.050000190734863,10.75,11.0,11.0,870
2021-11-29,11.199999809265137,11.199999809265137,11.180000305175781,11.180000305175781,11.180000305175781,427
2021-11-30,11.9375,11.9375,11.800000190734863,11.800000190734863,11.800000190734863,665
2021-12-01,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,220
2021-12-02,11.5,11.699999809265137,11.0,11.699999809265137,11.699999809265137,1359
2021-12-03,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,145
2021-12-06,10.0,11.0,10.0,11.0,11.0,930
2021-12-07,11.0,11.0,11.0,11.0,11.0,0
2021-12-08,11.0,11.0,11.0,11.0,11.0,210
2021-12-09,11.0,11.0,11.0,11.0,11.0,0
2021-12-10,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,100
2021-12-13,11.180000305175781,11.300000190734863,11.180000305175781,11.300000190734863,11.300000190734863,407
2021-12-14,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
2021-12-15,11.300000190734863,12.5,11.300000190734863,12.25,12.25,4419
2021-12-16,11.180000305175781,11.180000305175781,11.180000305175781,11.180000305175781,11.180000305175781,100
2021-12-17,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,100
2021-12-20,13.0,13.0,12.979999542236328,12.989999771118164,12.989999771118164,504
2021-12-21,11.770000457763672,12.25,11.770000457763672,12.25,12.25,430
2021-12-22,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,250
2021-12-23,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,0
2021-12-27,12.59000015258789,12.600000381469727,12.295000076293945,12.600000381469727,12.600000381469727,1846
2021-12-28,12.850000381469727,14.5,11.029999732971191,11.029999732971191,11.029999732971191,975
2021-12-29,11.029999732971191,11.029999732971191,11.029999732971191,11.029999732971191,11.029999732971191,0
2021-12-30,12.609999656677246,12.609999656677246,11.0,11.0,11.0,2427
2021-12-31,12.989999771118164,13.0,12.989999771118164,13.0,13.0,345
2022-01-03,13.0,13.0,12.800000190734863,13.0,13.0,655
2022-01-04,13.0,15.739999771118164,13.0,15.739999771118164,15.739999771118164,2834
2022-01-05,15.739999771118164,15.739999771118164,15.739999771118164,15.739999771118164,15.739999771118164,0
2022-01-06,15.75,19.75,15.75,19.0,19.0,7393
2022-01-07,18.0,18.0,15.0,15.0,15.0,1225
2022-01-10,15.369999885559082,15.369999885559082,15.369999885559082,15.369999885559082,15.369999885559082,128
2022-01-11,15.380000114440918,17.239999771118164,14.25,16.75,16.75,1314
2022-01-12,16.75,16.75,16.75,16.75,16.75,0
2022-01-13,16.989999771118164,16.989999771118164,16.979999542236328,16.979999542236328,16.979999542236328,403
2022-01-14,17.5,17.5,16.809999465942383,16.809999465942383,16.809999465942383,470
2022-01-18,16.989999771118164,17.25,16.989999771118164,17.25,17.25,1810
2022-01-19,17.5,17.920000076293945,17.5,17.920000076293945,17.920000076293945,1310
2022-01-20,17.5,17.5,17.5,17.5,17.5,197
2022-01-21,16.5,16.5,15.020000457763672,15.75,15.75,980
2022-01-24,14.5,14.5,14.5,14.5,14.5,489
2022-01-25,16.5,16.5,16.5,16.5,16.5,215
2022-01-26,17.920000076293945,17.920000076293945,16.5,16.75,16.75,1006
2022-01-27,16.75,16.75,16.75,16.75,16.75,0
2022-01-28,17.90999984741211,18.0,17.90999984741211,18.0,18.0,510
2022-01-31,18.0,18.149999618530273,18.0,18.149999618530273,18.149999618530273,1655
2022-02-01,17.5,17.5,13.75,17.5,17.5,337
2022-02-02,18.989999771118164,19.0,18.020000457763672,19.0,19.0,862
2022-02-03,19.149999618530273,19.200000762939453,15.0,15.0,15.0,705
2022-02-04,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,100
2022-02-07,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0
2022-02-08,18.75,19.0,18.75,19.0,19.0,671
2022-02-09,19.0,19.0,19.0,19.0,19.0,0
2022-02-10,19.0,19.0,19.0,19.0,19.0,0
2022-02-11,19.0,19.0,19.0,19.0,19.0,0
2022-02-14,18.0,18.0,14.539999961853027,14.539999961853027,14.539999961853027,611
2022-02-15,16.25,16.5,16.25,16.5,16.5,395
2022-02-16,19.0,19.450000762939453,19.0,19.450000762939453,19.450000762939453,2364
2022-02-17,21.0,21.0,21.0,21.0,21.0,320
2022-02-18,19.25,19.25,18.5,19.100000381469727,19.100000381469727,310
2022-02-22,21.0,28.25,17.5,20.75,20.75,1711
