Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,170.0,173.58999633789062,169.9499969482422,173.19000244140625,173.19000244140625,2557400
2020-01-03,170.64999389648438,173.1199951171875,169.58999633789062,170.5,170.5,536100
2020-01-06,170.1999969482422,177.97999572753906,170.0,177.0500030517578,177.0500030517578,1650200
2020-01-07,176.69000244140625,180.39999389648438,175.4199981689453,176.72999572753906,176.72999572753906,1224100
2020-01-08,176.5500030517578,183.0,176.22999572753906,180.88999938964844,180.88999938964844,849100
2020-01-09,182.2899932861328,186.7899932861328,182.0,184.3699951171875,184.3699951171875,1147400
2020-01-10,185.0,185.8800048828125,182.42999267578125,183.47999572753906,183.47999572753906,569400
2020-01-13,184.0500030517578,187.6199951171875,183.6999969482422,186.69000244140625,186.69000244140625,1207800
2020-01-14,186.2899932861328,188.85000610351562,184.0,185.7899932861328,185.7899932861328,820800
2020-01-15,185.5399932861328,190.92999267578125,185.5399932861328,189.7100067138672,189.7100067138672,836800
2020-01-16,190.0,192.60000610351562,189.1999969482422,190.8300018310547,190.8300018310547,926000
2020-01-17,191.3800048828125,193.17999267578125,188.89999389648438,192.88999938964844,192.88999938964844,620000
2020-01-21,196.74000549316406,200.0,195.11000061035156,196.25999450683594,196.25999450683594,1077500
2020-01-22,197.50999450683594,200.27000427246094,194.94000244140625,195.1199951171875,195.1199951171875,713200
2020-01-23,195.50999450683594,198.6199951171875,193.5,197.64999389648438,197.64999389648438,558600
2020-01-24,199.4499969482422,201.61000061035156,195.16000366210938,197.33999633789062,197.33999633789062,767000
2020-01-27,192.33999633789062,196.85000610351562,190.57000732421875,195.14999389648438,195.14999389648438,602600
2020-01-28,196.80999755859375,202.3000030517578,195.75,200.6199951171875,200.6199951171875,980500
2020-01-29,201.50999450683594,204.13999938964844,200.44000244140625,203.22999572753906,203.22999572753906,779000
2020-01-30,202.9199981689453,206.08999633789062,202.2100067138672,206.02999877929688,206.02999877929688,748100
2020-01-31,204.89999389648438,206.6199951171875,202.02999877929688,205.5800018310547,205.5800018310547,1034700
2020-02-03,206.9499969482422,208.11000061035156,197.75,205.75999450683594,205.75999450683594,1138300
2020-02-04,207.67999267578125,211.30999755859375,207.27000427246094,209.14999389648438,209.14999389648438,964900
2020-02-05,210.57000732421875,211.77000427246094,202.11000061035156,206.25999450683594,206.25999450683594,873900
2020-02-06,205.5500030517578,207.52000427246094,203.25999450683594,205.16000366210938,205.16000366210938,765400
2020-02-07,205.27999877929688,210.1300048828125,203.58999633789062,207.47000122070312,207.47000122070312,1095700
2020-02-10,207.47000122070312,213.5500030517578,206.8000030517578,212.61000061035156,212.61000061035156,1755900
2020-02-11,228.39999389648438,233.80999755859375,222.16000366210938,227.02000427246094,227.02000427246094,3535100
2020-02-12,228.0,236.58999633789062,224.86000061035156,235.14999389648438,235.14999389648438,1967700
2020-02-13,234.02999877929688,244.6300048828125,234.00999450683594,242.85000610351562,242.85000610351562,1674000
2020-02-14,243.7899932861328,246.4600067138672,239.7100067138672,242.38999938964844,242.38999938964844,1182200
2020-02-18,242.3000030517578,246.27999877929688,242.3000030517578,245.72999572753906,245.72999572753906,898300
2020-02-19,247.02999877929688,252.1999969482422,247.02999877929688,248.7899932861328,248.7899932861328,1064400
2020-02-20,247.85000610351562,249.74000549316406,235.2100067138672,243.75999450683594,243.75999450683594,1264500
2020-02-21,242.8699951171875,242.8699951171875,232.35000610351562,235.91000366210938,235.91000366210938,1095500
2020-02-24,225.50999450683594,235.60000610351562,225.11000061035156,234.14999389648438,234.14999389648438,1418900
2020-02-25,236.32000732421875,237.07000732421875,229.36000061035156,235.30999755859375,235.30999755859375,950000
2020-02-26,234.60000610351562,241.50999450683594,232.50999450683594,234.92999267578125,234.92999267578125,793000
2020-02-27,228.25,247.8699951171875,228.0,235.72999572753906,235.72999572753906,4027500
2020-02-28,228.91000366210938,238.4199981689453,222.52000427246094,235.75,235.75,2928500
2020-03-02,237.6300048828125,240.55999755859375,228.80999755859375,239.88999938964844,239.88999938964844,1644400
2020-03-03,240.5,243.8800048828125,223.6699981689453,225.89999389648438,225.89999389648438,2158100
2020-03-04,230.89999389648438,232.83999633789062,226.91000366210938,232.83999633789062,232.83999633789062,980100
2020-03-05,231.22999572753906,234.9499969482422,224.41000366210938,225.52000427246094,225.52000427246094,1267000
2020-03-06,223.69000244140625,227.2100067138672,209.3800048828125,216.63999938964844,216.63999938964844,1833800
2020-03-09,204.0,213.27000427246094,195.5800018310547,209.47999572753906,209.47999572753906,1746800
2020-03-10,211.66000366210938,214.5500030517578,204.22999572753906,213.8699951171875,213.8699951171875,1516200
2020-03-11,209.0500030517578,213.33999633789062,187.55999755859375,199.33999633789062,199.33999633789062,1899600
2020-03-12,186.39999389648438,192.7100067138672,179.5399932861328,179.80999755859375,179.80999755859375,1629500
2020-03-13,188.9499969482422,194.3000030517578,163.58999633789062,174.60000610351562,174.60000610351562,2218000
2020-03-16,156.02999877929688,165.9600067138672,136.50999450683594,138.9600067138672,138.9600067138672,2267700
2020-03-17,141.0,165.6300048828125,134.85000610351562,163.25,163.25,2905200
2020-03-18,152.2899932861328,165.0,144.02000427246094,164.6199951171875,164.6199951171875,1814600
2020-03-19,165.0,190.5399932861328,164.17999267578125,184.22999572753906,184.22999572753906,2011600
2020-03-20,190.47999572753906,201.69000244140625,178.85000610351562,183.86000061035156,183.86000061035156,2833000
2020-03-23,184.49000549316406,193.99000549316406,174.14999389648438,191.58999633789062,191.58999633789062,1893400
2020-03-24,198.7100067138672,212.6699981689453,197.82000732421875,205.0800018310547,205.0800018310547,1523700
2020-03-25,207.42999267578125,210.82000732421875,183.75999450683594,190.36000061035156,190.36000061035156,1550900
2020-03-26,194.50999450683594,218.8800048828125,191.13999938964844,217.8000030517578,217.8000030517578,1761700
2020-03-27,214.39999389648438,252.85000610351562,207.52999877929688,238.97000122070312,238.97000122070312,2872100
2020-03-30,241.72000122070312,256.6000061035156,223.19000244140625,228.02999877929688,228.02999877929688,2669700
2020-03-31,225.42999267578125,227.99000549316406,208.11000061035156,211.91000366210938,211.91000366210938,1794800
2020-04-01,204.33999633789062,222.66000366210938,203.0,210.6699981689453,210.6699981689453,1205800
2020-04-02,210.6699981689453,223.41000366210938,205.0800018310547,220.02999877929688,220.02999877929688,2630800
2020-04-03,219.0,227.97999572753906,216.0500030517578,223.75999450683594,223.75999450683594,1760200
2020-04-06,226.52999877929688,228.0,213.52999877929688,223.10000610351562,223.10000610351562,1657500
2020-04-07,225.0,225.0,194.99000549316406,194.99000549316406,194.99000549316406,2942300
2020-04-08,200.69000244140625,223.49000549316406,196.4499969482422,217.52000427246094,217.52000427246094,2164800
2020-04-09,219.8699951171875,221.8000030517578,200.3000030517578,205.13999938964844,205.13999938964844,1904000
2020-04-13,206.41000366210938,213.2100067138672,202.58999633789062,210.97999572753906,210.97999572753906,923400
2020-04-14,218.99000549316406,229.83999633789062,217.02999877929688,222.02999877929688,222.02999877929688,1174100
2020-04-15,218.4199981689453,232.5800018310547,213.8800048828125,231.44000244140625,231.44000244140625,1170000
2020-04-16,238.72000122070312,244.47000122070312,232.72000122070312,232.97000122070312,232.97000122070312,1135600
2020-04-17,231.91000366210938,237.0,224.3699951171875,236.50999450683594,236.50999450683594,923600
2020-04-20,236.27000427246094,254.94000244140625,235.0,253.11000061035156,253.11000061035156,1979500
2020-04-21,251.0500030517578,255.9499969482422,230.35000610351562,234.5800018310547,234.5800018310547,1623500
2020-04-22,240.22000122070312,247.75999450683594,238.42999267578125,244.16000366210938,244.16000366210938,695400
2020-04-23,243.25,249.89999389648438,238.00999450683594,238.91000366210938,238.91000366210938,704800
2020-04-24,243.63999938964844,247.5,238.00999450683594,238.72999572753906,238.72999572753906,720200
2020-04-27,241.5399932861328,246.3000030517578,233.08999633789062,233.4499969482422,233.4499969482422,877600
2020-04-28,235.0500030517578,236.08999633789062,222.0800018310547,223.38999938964844,223.38999938964844,1046800
