Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,59.810001373291016,60.63999938964844,59.77000045776367,60.5,51.15618896484375,2018200
2020-01-03,59.86000061035156,60.04999923706055,58.810001373291016,58.90999984741211,49.81175231933594,1649700
2020-01-06,58.400001525878906,58.709999084472656,57.900001525878906,58.209999084472656,49.21986389160156,1995900
2020-01-07,58.5,59.040000915527344,58.02000045776367,58.90999984741211,49.81175231933594,1914400
2020-01-08,58.900001525878906,59.900001525878906,58.4900016784668,59.369998931884766,50.20071029663086,2541200
2020-01-09,59.88999938964844,60.68000030517578,59.61000061035156,60.459999084472656,51.12236404418945,2313800
2020-01-10,60.470001220703125,60.56999969482422,59.65999984741211,59.97999954223633,50.71649169921875,1734800
2020-01-13,60.22999954223633,61.0,60.04999923706055,60.9900016784668,51.57051086425781,2112000
2020-01-14,60.95000076293945,61.119998931884766,60.310001373291016,60.779998779296875,51.392940521240234,2007900
2020-01-15,60.560001373291016,61.220001220703125,60.29999923706055,60.5099983215332,51.16464614868164,1950400
2020-01-16,61.06999969482422,61.540000915527344,60.810001373291016,61.529998779296875,52.0271110534668,1496800
2020-01-17,61.5099983215332,61.650001525878906,60.93000030517578,61.08000183105469,51.64661407470703,2013600
2020-01-21,61.0,61.43000030517578,60.779998779296875,61.04999923706055,51.62123489379883,2352300
2020-01-22,61.470001220703125,61.66999816894531,60.9900016784668,61.27000045776367,51.80727005004883,1242500
2020-01-23,61.61000061035156,62.790000915527344,61.15999984741211,62.7599983215332,53.067142486572266,3000600
2020-01-24,63.16999816894531,64.16999816894531,62.65999984741211,63.22999954223633,53.46456527709961,2902600
2020-01-27,61.88999938964844,62.150001525878906,60.2400016784668,60.66999816894531,51.2999267578125,2398000
2020-01-28,61.58000183105469,62.18000030517578,60.97999954223633,61.970001220703125,52.39915466308594,1745100
2020-01-29,60.90999984741211,61.459999084472656,58.43000030517578,59.0099983215332,49.89630126953125,2897100
